date,pit_id,target_tons,actual_tons,rainfall_mm,excavator_downtime_hrs,dumper_downtime_hrs,blasting_delay_mins
2025-04-26,Joda_Pit_3,700,667,0.8,0.6,0.3,15
2025-04-26,Garividi_Pit_1,600,514,3.2,0.6,1.1,30
2025-04-26,Vizianagaram_Pit_2,550,427,0.6,2.4,1.4,0
2025-04-26,Sandur_Pit_1,750,577,0.6,1.8,0.1,90
2025-04-26,Ballari_Pit_2,650,566,1.0,0.7,3.4,0
2025-04-27,Bharveli_Pit_1,850,849,1.5,0.1,0.0,0
2025-04-27,Ukwa_Pit_2,600,510,0.2,0.6,1.7,30
2025-04-27,Tirodi_Pit_3,750,670,0.4,0.1,4.5,0
2025-04-27,Dongri_Buzurg_Pit_4,900,804,3.4,1.6,1.5,0
2025-04-27,Mansar_Pit_5,500,461,0.6,0.1,1.1,15
2025-04-27,Kandri_Pit_6,650,567,0.9,1.1,3.7,0
2025-04-27,Keonjhar_Pit_1,800,727,1.0,0.2,1.6,30
2025-04-27,Barbil_Pit_2,850,794,6.0,0.1,1.5,0
2025-04-27,Joda_Pit_3,700,593,4.5,0.8,1.8,30
2025-04-27,Garividi_Pit_1,600,542,0.3,0.7,1.5,0
2025-04-27,Vizianagaram_Pit_2,550,490,0.6,0.0,0.9,45
2025-04-27,Sandur_Pit_1,750,605,5.1,1.6,2.1,30
2025-04-27,Ballari_Pit_2,650,590,0.4,0.3,1.9,0
2025-04-28,Bharveli_Pit_1,850,738,3.1,0.7,2.5,30
2025-04-28,Ukwa_Pit_2,600,577,2.1,0.3,0.5,0
2025-04-28,Tirodi_Pit_3,750,663,0.5,0.7,3.8,0
2025-04-28,Dongri_Buzurg_Pit_4,900,811,2.5,1.3,0.2,45
2025-04-28,Mansar_Pit_5,500,436,2.8,0.3,1.9,0
2025-04-28,Kandri_Pit_6,650,574,3.7,0.7,1.6,0
2025-04-28,Keonjhar_Pit_1,800,681,1.3,1.1,1.0,45
2025-04-28,Barbil_Pit_2,850,739,1.4,2.0,2.6,0
2025-04-28,Joda_Pit_3,700,634,3.5,0.3,1.2,30
2025-04-28,Garividi_Pit_1,600,554,0.9,1.1,0.5,0
2025-04-28,Vizianagaram_Pit_2,550,395,0.6,2.1,0.7,60
2025-04-28,Sandur_Pit_1,750,682,7.8,0.3,0.1,30
2025-04-28,Ballari_Pit_2,650,582,2.5,0.0,3.3,0
2025-04-29,Bharveli_Pit_1,850,735,0.3,0.2,5.2,15
2025-04-29,Ukwa_Pit_2,600,539,0.8,0.3,1.0,15
2025-04-29,Tirodi_Pit_3,750,667,2.0,0.3,4.8,0
2025-04-29,Dongri_Buzurg_Pit_4,900,853,1.2,0.9,0.9,0
2025-04-29,Mansar_Pit_5,500,382,2.6,1.3,2.9,0
2025-04-29,Kandri_Pit_6,650,596,0.9,0.7,0.6,0
2025-04-29,Keonjhar_Pit_1,800,746,0.5,0.1,1.8,15
2025-04-29,Barbil_Pit_2,850,625,1.8,4.1,1.2,45
2025-04-29,Joda_Pit_3,700,664,0.2,0.2,0.9,15
2025-04-29,Garividi_Pit_1,600,550,3.2,1.0,0.4,0
2025-04-29,Vizianagaram_Pit_2,550,485,2.7,1.6,1.1,0
2025-04-29,Sandur_Pit_1,750,714,2.6,0.3,0.3,15
2025-04-29,Ballari_Pit_2,650,594,0.7,1.1,0.2,15
2025-04-30,Bharveli_Pit_1,850,699,3.0,1.0,5.7,0
2025-04-30,Ukwa_Pit_2,600,520,2.3,0.1,0.8,60
2025-04-30,Tirodi_Pit_3,750,673,0.3,1.3,1.7,0
2025-04-30,Dongri_Buzurg_Pit_4,900,824,6.0,0.0,0.6,45
2025-04-30,Mansar_Pit_5,500,366,1.5,1.9,0.2,60
2025-04-30,Kandri_Pit_6,650,582,3.2,0.2,2.0,0
2025-04-30,Keonjhar_Pit_1,800,760,6.6,0.1,0.9,0
2025-04-30,Barbil_Pit_2,850,824,0.9,0.5,0.1,15
2025-04-30,Joda_Pit_3,700,612,3.4,1.8,1.1,0
2025-04-30,Garividi_Pit_1,600,544,2.0,0.4,0.4,30
2025-04-30,Vizianagaram_Pit_2,550,435,0.6,3.0,1.2,0
2025-04-30,Sandur_Pit_1,750,718,4.1,0.6,0.7,0
2025-04-30,Ballari_Pit_2,650,613,2.3,0.4,1.4,0
2025-05-01,Bharveli_Pit_1,850,762,0.4,0.6,4.4,0
2025-05-01,Ukwa_Pit_2,600,577,0.3,0.1,0.6,0
2025-05-01,Tirodi_Pit_3,750,678,0.4,1.6,0.0,15
2025-05-01,Dongri_Buzurg_Pit_4,900,858,1.7,0.4,0.6,30
2025-05-01,Mansar_Pit_5,500,413,4.1,0.2,0.2,45
2025-05-01,Kandri_Pit_6,650,620,0.9,0.1,1.4,15
2025-05-01,Keonjhar_Pit_1,800,710,0.5,0.7,2.6,15
2025-05-01,Barbil_Pit_2,850,767,2.4,1.7,1.6,0
2025-05-01,Joda_Pit_3,700,640,2.5,1.2,0.0,0
2025-05-01,Garividi_Pit_1,600,472,0.5,1.0,3.9,30
2025-05-01,Vizianagaram_Pit_2,550,368,5.1,4.2,0.0,15
2025-05-01,Sandur_Pit_1,750,547,0.6,4.4,1.5,30
2025-05-01,Ballari_Pit_2,650,614,0.2,0.2,2.3,0
2025-05-02,Bharveli_Pit_1,850,774,1.9,1.3,0.7,0
2025-05-02,Ukwa_Pit_2,600,537,0.1,1.0,1.2,30
2025-05-02,Tirodi_Pit_3,750,658,1.0,0.0,0.7,60
2025-05-02,Dongri_Buzurg_Pit_4,900,814,4.1,0.4,1.4,30
2025-05-02,Mansar_Pit_5,500,355,0.2,0.8,5.6,15
2025-05-02,Kandri_Pit_6,650,549,0.1,0.2,2.4,30
2025-05-02,Keonjhar_Pit_1,800,681,0.1,1.9,2.5,0
2025-05-02,Barbil_Pit_2,850,834,2.5,0.3,0.1,0
2025-05-02,Joda_Pit_3,700,662,1.1,0.8,1.0,0
2025-05-02,Garividi_Pit_1,600,549,0.1,1.0,0.8,0
2025-05-02,Vizianagaram_Pit_2,550,482,3.9,0.8,0.2,15
2025-05-02,Sandur_Pit_1,750,692,0.5,0.6,0.1,30
2025-05-02,Ballari_Pit_2,650,547,2.7,1.1,2.6,0
2025-05-03,Bharveli_Pit_1,850,720,3.1,0.7,4.5,0
2025-05-03,Ukwa_Pit_2,600,555,3.4,0.9,0.3,0
2025-05-03,Tirodi_Pit_3,750,606,6.9,1.5,2.7,0
2025-05-03,Dongri_Buzurg_Pit_4,900,814,3.5,0.1,3.1,15
2025-05-03,Mansar_Pit_5,500,462,0.4,0.4,0.5,15
2025-05-03,Kandri_Pit_6,650,566,0.5,0.7,1.2,30
2025-05-03,Keonjhar_Pit_1,800,716,1.2,1.7,1.5,0
2025-05-03,Barbil_Pit_2,850,785,1.0,1.5,1.4,0
2025-05-03,Joda_Pit_3,700,677,0.4,0.3,1.4,0
2025-05-03,Garividi_Pit_1,600,515,2.2,2.1,0.5,0
2025-05-03,Vizianagaram_Pit_2,550,492,7.4,0.4,1.4,0
2025-05-03,Sandur_Pit_1,750,598,6.4,1.4,2.5,30
2025-05-03,Ballari_Pit_2,650,485,1.8,0.7,3.1,60
2025-05-04,Bharveli_Pit_1,850,796,1.8,0.9,1.0,0
2025-05-04,Ukwa_Pit_2,600,567,0.0,0.3,1.1,0
2025-05-04,Tirodi_Pit_3,750,721,0.9,0.7,0.2,0
2025-05-04,Dongri_Buzurg_Pit_4,900,834,3.0,0.9,2.3,0
2025-05-04,Mansar_Pit_5,500,490,0.5,0.0,0.2,0
2025-05-04,Kandri_Pit_6,650,484,0.2,4.7,0.6,0
2025-05-04,Keonjhar_Pit_1,800,649,0.1,2.2,5.2,0
2025-05-04,Barbil_Pit_2,850,825,1.2,0.0,1.6,0
2025-05-04,Joda_Pit_3,700,656,2.1,0.6,0.3,15
2025-05-04,Garividi_Pit_1,600,491,1.7,2.2,0.2,30
2025-05-04,Vizianagaram_Pit_2,550,436,2.4,0.6,4.6,0
2025-05-04,Sandur_Pit_1,750,628,2.1,0.5,5.0,0
2025-05-04,Ballari_Pit_2,650,571,10.9,0.3,0.9,15
2025-05-05,Bharveli_Pit_1,850,850,0.7,0.0,0.4,0
2025-05-05,Ukwa_Pit_2,600,525,4.1,1.3,0.1,15
2025-05-05,Tirodi_Pit_3,750,624,2.1,3.4,0.0,0
2025-05-05,Dongri_Buzurg_Pit_4,900,859,0.2,0.8,0.4,0
2025-05-05,Mansar_Pit_5,500,391,3.3,0.2,1.0,60
2025-05-05,Kandri_Pit_6,650,618,0.4,0.4,0.9,0
2025-05-05,Keonjhar_Pit_1,800,634,0.7,3.9,0.3,30
2025-05-05,Barbil_Pit_2,850,751,0.4,1.2,2.0,15
2025-05-05,Joda_Pit_3,700,531,0.8,0.3,5.0,45
2025-05-05,Garividi_Pit_1,600,572,1.2,0.6,0.3,0
2025-05-05,Vizianagaram_Pit_2,550,481,1.5,0.0,0.9,30
2025-05-05,Sandur_Pit_1,750,658,4.8,0.0,1.3,30
2025-05-05,Ballari_Pit_2,650,563,1.6,0.4,0.2,45
2025-05-06,Bharveli_Pit_1,850,741,1.8,1.2,2.6,15
2025-05-06,Ukwa_Pit_2,600,532,1.0,0.8,2.6,0
2025-05-06,Tirodi_Pit_3,750,700,4.9,0.1,1.7,0
2025-05-06,Dongri_Buzurg_Pit_4,900,829,1.0,1.3,0.1,15
2025-05-06,Mansar_Pit_5,500,329,0.4,2.5,1.7,45
2025-05-06,Kandri_Pit_6,650,507,1.3,0.9,4.0,45
2025-05-06,Keonjhar_Pit_1,800,775,1.0,0.5,0.5,0
2025-05-06,Barbil_Pit_2,850,805,3.9,0.1,1.8,0
2025-05-06,Joda_Pit_3,700,585,0.6,1.6,3.5,0
2025-05-06,Garividi_Pit_1,600,457,1.2,0.7,3.3,30
2025-05-06,Vizianagaram_Pit_2,550,466,3.8,0.0,0.8,45
2025-05-06,Sandur_Pit_1,750,668,2.7,0.9,1.2,0
2025-05-06,Ballari_Pit_2,650,541,1.1,1.4,3.2,0
2025-05-07,Bharveli_Pit_1,850,783,1.2,0.6,1.9,0
2025-05-07,Ukwa_Pit_2,600,362,1.1,2.7,8.0,0
2025-05-07,Tirodi_Pit_3,750,539,0.5,3.3,5.1,0
2025-05-07,Dongri_Buzurg_Pit_4,900,805,0.0,1.0,0.5,45
2025-05-07,Mansar_Pit_5,500,424,0.7,1.3,1.8,0
2025-05-07,Kandri_Pit_6,650,547,0.7,1.8,2.6,0
2025-05-07,Keonjhar_Pit_1,800,720,1.9,1.0,2.8,0
2025-05-07,Barbil_Pit_2,850,815,1.5,0.7,0.9,0
2025-05-07,Joda_Pit_3,700,669,2.5,0.3,0.4,0
2025-05-07,Garividi_Pit_1,600,567,0.9,0.7,1.2,0
2025-05-07,Vizianagaram_Pit_2,550,459,0.3,2.3,0.9,0
2025-05-07,Sandur_Pit_1,750,685,1.6,0.9,2.0,0
2025-05-07,Ballari_Pit_2,650,520,0.6,1.8,4.7,0
2025-05-08,Bharveli_Pit_1,850,797,0.1,0.4,0.2,30
2025-05-08,Ukwa_Pit_2,600,548,1.5,0.2,0.0,30
2025-05-08,Tirodi_Pit_3,750,716,0.8,1.0,0.6,0
2025-05-08,Dongri_Buzurg_Pit_4,900,833,0.5,0.2,0.9,15
2025-05-08,Mansar_Pit_5,500,403,6.6,1.0,1.0,15
2025-05-08,Kandri_Pit_6,650,558,5.3,1.9,0.6,0
2025-05-08,Keonjhar_Pit_1,800,744,2.7,0.8,0.1,30
2025-05-08,Barbil_Pit_2,850,775,3.3,0.4,1.7,0
2025-05-08,Joda_Pit_3,700,609,4.3,0.8,0.6,30
2025-05-08,Garividi_Pit_1,600,502,0.5,0.5,3.2,30
2025-05-08,Vizianagaram_Pit_2,550,497,0.9,0.4,0.3,30
2025-05-08,Sandur_Pit_1,750,610,0.6,0.7,0.8,90
2025-05-08,Ballari_Pit_2,650,592,0.2,1.0,1.5,0
2025-05-09,Bharveli_Pit_1,850,815,1.1,0.1,1.2,15
2025-05-09,Ukwa_Pit_2,600,441,0.6,0.2,5.1,45
2025-05-09,Tirodi_Pit_3,750,719,0.5,0.4,0.4,0
2025-05-09,Dongri_Buzurg_Pit_4,900,795,0.4,1.8,2.5,0
2025-05-09,Mansar_Pit_5,500,500,1.0,0.2,0.5,0
2025-05-09,Kandri_Pit_6,650,507,5.9,0.1,5.8,0
2025-05-09,Keonjhar_Pit_1,800,704,3.0,0.5,0.2,45
2025-05-09,Barbil_Pit_2,850,778,1.7,0.7,1.1,30
2025-05-09,Joda_Pit_3,700,592,0.2,1.2,3.6,0
2025-05-09,Garividi_Pit_1,600,562,1.1,0.6,0.2,15
2025-05-09,Vizianagaram_Pit_2,550,483,0.3,0.7,2.3,0
2025-05-09,Sandur_Pit_1,750,625,2.3,2.0,0.9,30
2025-05-09,Ballari_Pit_2,650,644,0.1,0.1,0.4,0
2025-05-10,Bharveli_Pit_1,850,762,2.1,1.4,1.4,0
2025-05-10,Ukwa_Pit_2,600,471,1.7,0.5,0.1,90
2025-05-10,Tirodi_Pit_3,750,708,2.1,0.4,0.8,0
2025-05-10,Dongri_Buzurg_Pit_4,900,797,0.8,0.6,2.0,15
2025-05-10,Mansar_Pit_5,500,397,5.1,0.1,1.4,45
2025-05-10,Kandri_Pit_6,650,536,0.6,2.3,0.0,30
2025-05-10,Keonjhar_Pit_1,800,715,1.2,0.1,4.0,0
2025-05-10,Barbil_Pit_2,850,769,0.1,1.3,1.1,0
2025-05-10,Joda_Pit_3,700,547,1.4,1.9,3.2,15
2025-05-10,Garividi_Pit_1,600,537,0.0,1.3,0.9,15
2025-05-10,Vizianagaram_Pit_2,550,479,5.0,0.2,1.8,0
2025-05-10,Sandur_Pit_1,750,736,5.2,0.1,0.2,0
2025-05-10,Ballari_Pit_2,650,628,1.8,0.6,0.1,0
2025-05-11,Bharveli_Pit_1,850,746,3.3,1.3,2.1,15
2025-05-11,Ukwa_Pit_2,600,423,0.6,2.0,6.3,0
2025-05-11,Tirodi_Pit_3,750,708,0.0,0.2,0.6,15
2025-05-11,Dongri_Buzurg_Pit_4,900,798,3.0,1.5,1.5,15
2025-05-11,Mansar_Pit_5,500,317,2.0,1.1,1.3,90
2025-05-11,Kandri_Pit_6,650,616,4.1,0.3,0.1,0
2025-05-11,Keonjhar_Pit_1,800,705,1.4,1.9,0.9,15
2025-05-11,Barbil_Pit_2,850,758,1.9,1.9,0.3,15
2025-05-11,Joda_Pit_3,700,589,1.8,0.2,0.2,90
2025-05-11,Garividi_Pit_1,600,520,0.4,1.2,1.5,15
2025-05-11,Vizianagaram_Pit_2,550,478,0.2,2.5,0.8,0
2025-05-11,Sandur_Pit_1,750,585,4.0,2.9,0.6,45
2025-05-11,Ballari_Pit_2,650,511,3.0,2.9,0.5,15
2025-05-12,Bharveli_Pit_1,850,814,0.0,0.9,0.7,0
2025-05-12,Ukwa_Pit_2,600,442,2.1,2.1,1.5,45
2025-05-12,Tirodi_Pit_3,750,721,1.2,0.0,1.3,15
2025-05-12,Dongri_Buzurg_Pit_4,900,818,1.8,1.5,1.4,0
2025-05-12,Mansar_Pit_5,500,470,0.6,0.1,0.9,15
2025-05-12,Kandri_Pit_6,650,564,0.8,1.4,1.7,0
2025-05-12,Keonjhar_Pit_1,800,733,2.0,0.9,0.0,15
2025-05-12,Barbil_Pit_2,850,689,0.9,3.1,2.7,15
2025-05-12,Joda_Pit_3,700,652,0.8,0.7,0.6,15
2025-05-12,Garividi_Pit_1,600,388,0.4,4.2,0.2,60
2025-05-12,Vizianagaram_Pit_2,550,483,2.6,0.6,1.6,0
2025-05-12,Sandur_Pit_1,750,690,0.7,0.9,1.1,15
2025-05-12,Ballari_Pit_2,650,650,0.2,0.1,0.5,0
2025-05-13,Bharveli_Pit_1,850,766,0.2,1.8,0.1,15
2025-05-13,Ukwa_Pit_2,600,565,1.3,0.4,1.2,0
2025-05-13,Tirodi_Pit_3,750,560,1.7,0.1,9.3,0
2025-05-13,Dongri_Buzurg_Pit_4,900,788,0.9,2.0,1.0,30
2025-05-13,Mansar_Pit_5,500,399,0.2,2.1,2.1,0
2025-05-13,Kandri_Pit_6,650,602,7.5,0.3,1.0,0
2025-05-13,Keonjhar_Pit_1,800,659,1.0,0.9,4.9,15
2025-05-13,Barbil_Pit_2,850,727,0.1,0.4,1.4,60
2025-05-13,Joda_Pit_3,700,674,3.9,0.3,0.4,0
2025-05-13,Garividi_Pit_1,600,532,1.4,0.7,0.5,15
2025-05-13,Vizianagaram_Pit_2,550,438,0.1,0.2,3.5,30
2025-05-13,Sandur_Pit_1,750,644,0.9,1.5,2.5,30
2025-05-13,Ballari_Pit_2,650,606,2.6,0.3,0.7,0
2025-05-14,Bharveli_Pit_1,850,762,0.8,0.2,0.8,60
2025-05-14,Ukwa_Pit_2,600,531,0.5,1.0,0.9,0
2025-05-14,Tirodi_Pit_3,750,663,1.4,2.3,0.5,0
2025-05-14,Dongri_Buzurg_Pit_4,900,790,5.5,0.5,1.4,30
2025-05-14,Mansar_Pit_5,500,454,0.3,0.4,0.3,30
2025-05-14,Kandri_Pit_6,650,523,0.5,1.4,4.6,15
2025-05-14,Keonjhar_Pit_1,800,618,0.8,0.7,1.5,90
2025-05-14,Barbil_Pit_2,850,688,5.6,2.2,3.5,0
2025-05-14,Joda_Pit_3,700,544,1.0,3.6,0.9,15
2025-05-14,Garividi_Pit_1,600,459,2.5,3.3,0.4,30
2025-05-14,Vizianagaram_Pit_2,550,478,3.0,0.9,1.7,0
2025-05-14,Sandur_Pit_1,750,695,1.3,1.1,0.8,0
2025-05-14,Ballari_Pit_2,650,603,2.6,0.6,0.7,0
2025-05-15,Bharveli_Pit_1,850,794,1.1,0.9,1.3,0
2025-05-15,Ukwa_Pit_2,600,511,0.4,0.1,4.3,15
2025-05-15,Tirodi_Pit_3,750,642,2.2,0.6,3.8,15
2025-05-15,Dongri_Buzurg_Pit_4,900,746,6.4,1.9,3.1,0
2025-05-15,Mansar_Pit_5,500,430,0.6,0.4,0.5,45
2025-05-15,Kandri_Pit_6,650,574,0.5,1.8,1.3,0
2025-05-15,Keonjhar_Pit_1,800,744,1.1,0.6,0.2,15
2025-05-15,Barbil_Pit_2,850,706,2.6,0.0,4.9,30
2025-05-15,Joda_Pit_3,700,562,4.7,0.0,4.3,30
2025-05-15,Garividi_Pit_1,600,514,5.8,0.6,1.5,0
2025-05-15,Vizianagaram_Pit_2,550,485,5.4,0.1,1.1,15
2025-05-15,Sandur_Pit_1,750,617,4.8,3.1,0.1,0
2025-05-15,Ballari_Pit_2,650,560,0.0,0.4,1.2,45
2025-05-16,Bharveli_Pit_1,850,722,1.5,0.3,3.7,45
2025-05-16,Ukwa_Pit_2,600,480,1.0,2.4,0.8,30
2025-05-16,Tirodi_Pit_3,750,670,5.3,0.7,2.1,0
2025-05-16,Dongri_Buzurg_Pit_4,900,847,0.0,0.1,1.1,15
2025-05-16,Mansar_Pit_5,500,386,2.4,1.3,1.1,45
2025-05-16,Kandri_Pit_6,650,614,1.3,0.7,0.4,0
2025-05-16,Keonjhar_Pit_1,800,746,0.6,0.4,2.4,0
2025-05-16,Barbil_Pit_2,850,794,0.6,0.2,2.4,0
2025-05-16,Joda_Pit_3,700,638,2.3,1.1,2.7,0
2025-05-16,Garividi_Pit_1,600,577,0.7,0.4,0.3,0
2025-05-16,Vizianagaram_Pit_2,550,509,2.2,0.5,2.0,0
2025-05-16,Sandur_Pit_1,750,712,0.7,0.9,0.0,0
2025-05-16,Ballari_Pit_2,650,548,2.6,0.1,3.0,30
2025-05-17,Bharveli_Pit_1,850,738,1.9,1.9,0.8,0
2025-05-17,Ukwa_Pit_2,600,418,1.5,0.9,4.8,45
2025-05-17,Tirodi_Pit_3,750,594,4.2,1.8,4.6,0
2025-05-17,Dongri_Buzurg_Pit_4,900,838,3.7,0.8,2.2,0
2025-05-17,Mansar_Pit_5,500,456,0.6,1.4,0.3,0
2025-05-17,Kandri_Pit_6,650,614,2.5,0.5,1.3,0
2025-05-17,Keonjhar_Pit_1,800,702,3.3,0.5,1.7,30
2025-05-17,Barbil_Pit_2,850,748,1.9,0.6,0.3,60
2025-05-17,Joda_Pit_3,700,621,2.8,0.3,0.7,30
2025-05-17,Garividi_Pit_1,600,529,1.2,1.4,0.8,0
2025-05-17,Vizianagaram_Pit_2,550,396,2.0,4.1,0.6,0
2025-05-17,Sandur_Pit_1,750,555,3.7,1.6,0.1,90
2025-05-17,Ballari_Pit_2,650,487,2.8,2.2,1.7,45
2025-05-18,Bharveli_Pit_1,850,798,4.2,0.2,0.1,30
2025-05-18,Ukwa_Pit_2,600,493,3.6,0.2,3.1,15
2025-05-18,Tirodi_Pit_3,750,712,1.1,0.2,0.5,15
2025-05-18,Dongri_Buzurg_Pit_4,900,780,1.5,1.8,2.5,15
2025-05-18,Mansar_Pit_5,500,418,0.1,2.3,0.1,0
2025-05-18,Kandri_Pit_6,650,581,2.4,0.6,3.3,0
2025-05-18,Keonjhar_Pit_1,800,639,1.5,2.3,3.9,0
2025-05-18,Barbil_Pit_2,850,614,1.2,0.9,4.8,90
2025-05-18,Joda_Pit_3,700,700,0.9,0.0,0.0,0
2025-05-18,Garividi_Pit_1,600,579,1.3,0.0,1.9,0
2025-05-18,Vizianagaram_Pit_2,550,499,0.4,0.6,0.4,15
2025-05-18,Sandur_Pit_1,750,704,0.4,0.8,0.3,15
2025-05-18,Ballari_Pit_2,650,612,1.3,0.1,1.5,0
2025-05-19,Bharveli_Pit_1,850,745,1.5,0.8,4.1,15
2025-05-19,Ukwa_Pit_2,600,463,6.0,1.7,0.5,30
2025-05-19,Tirodi_Pit_3,750,645,1.1,1.9,2.8,0
2025-05-19,Dongri_Buzurg_Pit_4,900,837,0.7,0.4,2.1,0
2025-05-19,Mansar_Pit_5,500,456,0.0,1.4,0.3,0
2025-05-19,Kandri_Pit_6,650,519,1.3,0.1,5.6,30
2025-05-19,Keonjhar_Pit_1,800,751,0.8,0.4,1.0,15
2025-05-19,Barbil_Pit_2,850,761,3.9,0.3,0.8,45
2025-05-19,Joda_Pit_3,700,644,2.2,0.5,1.8,0
2025-05-19,Garividi_Pit_1,600,331,3.4,3.4,4.2,45
2025-05-19,Vizianagaram_Pit_2,550,495,1.4,0.5,1.0,15
2025-05-19,Sandur_Pit_1,750,502,5.0,1.9,6.2,45
2025-05-19,Ballari_Pit_2,650,628,0.7,0.1,0.2,0
2025-05-20,Bharveli_Pit_1,850,793,4.6,1.1,0.0,0
2025-05-20,Ukwa_Pit_2,600,574,0.2,0.5,1.1,0
2025-05-20,Tirodi_Pit_3,750,705,2.1,0.7,1.1,0
2025-05-20,Dongri_Buzurg_Pit_4,900,802,6.2,0.3,1.2,30
2025-05-20,Mansar_Pit_5,500,453,0.9,0.7,0.1,15
2025-05-20,Kandri_Pit_6,650,597,0.7,0.2,1.3,15
2025-05-20,Keonjhar_Pit_1,800,737,2.0,0.2,1.0,30
2025-05-20,Barbil_Pit_2,850,795,1.5,0.6,0.6,15
2025-05-20,Joda_Pit_3,700,609,0.2,0.7,3.5,0
2025-05-20,Garividi_Pit_1,600,376,9.0,3.3,0.1,60
2025-05-20,Vizianagaram_Pit_2,550,466,1.1,0.6,1.6,30
2025-05-20,Sandur_Pit_1,750,717,0.1,1.0,0.3,0
2025-05-20,Ballari_Pit_2,650,650,0.8,0.1,0.3,0
2025-05-21,Bharveli_Pit_1,850,653,1.3,3.4,0.2,60
2025-05-21,Ukwa_Pit_2,600,496,2.1,1.9,0.2,15
2025-05-21,Tirodi_Pit_3,750,653,2.4,1.0,2.9,0
2025-05-21,Dongri_Buzurg_Pit_4,900,778,1.0,0.5,1.6,45
2025-05-21,Mansar_Pit_5,500,435,1.4,1.9,0.8,0
2025-05-21,Kandri_Pit_6,650,602,2.5,1.5,0.1,0
2025-05-21,Keonjhar_Pit_1,800,769,0.6,0.9,0.2,0
2025-05-21,Barbil_Pit_2,850,785,0.9,1.7,1.1,0
2025-05-21,Joda_Pit_3,700,683,2.7,0.6,0.5,0
2025-05-21,Garividi_Pit_1,600,543,0.6,0.6,0.0,30
2025-05-21,Vizianagaram_Pit_2,550,482,0.4,0.0,1.7,30
2025-05-21,Sandur_Pit_1,750,652,0.5,1.5,1.9,0
2025-05-21,Ballari_Pit_2,650,454,4.7,0.1,6.5,45
2025-05-22,Bharveli_Pit_1,850,816,2.6,0.2,0.9,0
2025-05-22,Ukwa_Pit_2,600,524,1.0,1.5,0.8,0
2025-05-22,Tirodi_Pit_3,750,708,0.1,0.5,0.3,15
2025-05-22,Dongri_Buzurg_Pit_4,900,856,0.2,1.2,0.5,0
2025-05-22,Mansar_Pit_5,500,459,1.3,0.8,0.6,0
2025-05-22,Kandri_Pit_6,650,560,0.9,1.2,2.4,15
2025-05-22,Keonjhar_Pit_1,800,778,0.7,0.2,0.5,0
2025-05-22,Barbil_Pit_2,850,722,1.5,0.9,4.6,0
2025-05-22,Joda_Pit_3,700,670,1.6,0.3,0.5,0
2025-05-22,Garividi_Pit_1,600,538,0.7,1.5,0.1,0
2025-05-22,Vizianagaram_Pit_2,550,482,1.2,1.3,0.8,0
2025-05-22,Sandur_Pit_1,750,650,1.0,1.0,4.7,0
2025-05-22,Ballari_Pit_2,650,597,1.4,0.0,0.6,30
2025-05-23,Bharveli_Pit_1,850,801,1.6,0.7,0.5,0
2025-05-23,Ukwa_Pit_2,600,508,6.8,0.6,0.8,30
2025-05-23,Tirodi_Pit_3,750,660,1.1,0.9,0.4,30
2025-05-23,Dongri_Buzurg_Pit_4,900,806,3.0,0.3,2.0,30
2025-05-23,Mansar_Pit_5,500,483,0.8,0.2,0.0,0
2025-05-23,Kandri_Pit_6,650,589,0.4,2.2,0.5,0
2025-05-23,Keonjhar_Pit_1,800,757,1.3,0.8,0.4,0
2025-05-23,Barbil_Pit_2,850,753,2.9,0.7,2.0,30
2025-05-23,Joda_Pit_3,700,532,0.3,3.7,2.8,0
2025-05-23,Garividi_Pit_1,600,499,0.3,1.5,1.0,30
2025-05-23,Vizianagaram_Pit_2,550,463,2.7,1.0,1.9,0
2025-05-23,Sandur_Pit_1,750,690,0.0,0.0,3.1,15
2025-05-23,Ballari_Pit_2,650,569,0.6,1.3,2.5,0
2025-05-24,Bharveli_Pit_1,850,789,1.4,1.6,0.4,0
2025-05-24,Ukwa_Pit_2,600,405,0.6,5.3,0.4,15
2025-05-24,Tirodi_Pit_3,750,565,2.0,1.6,6.8,0
2025-05-24,Dongri_Buzurg_Pit_4,900,869,2.9,0.5,0.3,0
2025-05-24,Mansar_Pit_5,500,259,1.5,5.9,0.8,15
2025-05-24,Kandri_Pit_6,650,509,0.9,0.5,1.9,60
2025-05-24,Keonjhar_Pit_1,800,767,0.2,0.3,1.1,0
2025-05-24,Barbil_Pit_2,850,795,0.6,0.8,0.0,0
2025-05-24,Joda_Pit_3,700,552,5.2,1.1,0.9,60
2025-05-24,Garividi_Pit_1,600,546,3.1,0.2,0.2,15
2025-05-24,Vizianagaram_Pit_2,550,359,2.7,1.1,6.9,15
2025-05-24,Sandur_Pit_1,750,643,0.2,1.9,0.5,30
2025-05-24,Ballari_Pit_2,650,607,1.8,0.7,0.7,0
2025-05-25,Bharveli_Pit_1,850,747,2.0,1.5,1.8,0
2025-05-25,Ukwa_Pit_2,600,509,1.3,0.8,2.4,15
2025-05-25,Tirodi_Pit_3,750,555,1.1,2.5,0.3,90
2025-05-25,Dongri_Buzurg_Pit_4,900,664,2.6,1.8,3.1,90
2025-05-25,Mansar_Pit_5,500,453,0.7,1.4,0.2,0
2025-05-25,Kandri_Pit_6,650,505,1.8,0.8,1.7,60
2025-05-25,Keonjhar_Pit_1,800,712,0.1,0.9,3.2,0
